INFO 2023-10-18 21:16:11,888 autoreload Watching for file changes with StatReloader
DEBUG 2023-10-18 21:20:38,685 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/defaultfilters.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:20:38,686 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/utils.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:20:38,687 autoreload File /usr/lib/python3.8/asyncio/coroutines.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,687 autoreload File /usr/lib/python3.8/multiprocessing/reduction.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,688 autoreload File /usr/lib/python3.8/_markupbase.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,689 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/handlers/__init__.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:20:38,689 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/lookups.py first seen with mtime 1695024675.506935
DEBUG 2023-10-18 21:20:38,690 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/connection.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:20:38,690 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/exceptions.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:20:38,691 autoreload File /usr/lib/python3.8/json/encoder.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,692 autoreload File /usr/lib/python3.8/ssl.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,692 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/http/__init__.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:20:38,693 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/fields/reverse_related.py first seen with mtime 1695024675.506935
DEBUG 2023-10-18 21:20:38,694 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/sql.py first seen with mtime 1695024673.686934
DEBUG 2023-10-18 21:20:38,694 autoreload File /usr/lib/python3.8/argparse.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,695 autoreload File /usr/lib/python3.8/asyncio/protocols.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,695 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/backends/base/features.py first seen with mtime 1695024675.476935
DEBUG 2023-10-18 21:20:38,696 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/sites/requests.py first seen with mtime 1695024675.3669348
DEBUG 2023-10-18 21:20:38,697 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/conf/urls/__init__.py first seen with mtime 1695024674.1569343
DEBUG 2023-10-18 21:20:38,697 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/messages/utils.py first seen with mtime 1695024675.0869348
DEBUG 2023-10-18 21:20:38,698 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/mail/message.py first seen with mtime 1695024675.456935
DEBUG 2023-10-18 21:20:38,699 autoreload File /usr/lib/python3.8/difflib.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,700 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/mail/__init__.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:20:38,700 autoreload File /usr/lib/python3.8/email/utils.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,701 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/apps.py first seen with mtime 1695024674.5269344
DEBUG 2023-10-18 21:20:38,702 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/dateformat.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:20:38,702 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/caches.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:20:38,703 autoreload File /usr/lib/python3.8/encodings/utf_8.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,703 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/defaulttags.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:20:38,704 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/model_checks.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:20:38,705 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/loaders/__init__.py first seen with mtime 1695024675.556935
DEBUG 2023-10-18 21:20:38,705 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/templatetags/log.py first seen with mtime 1695024674.4069343
DEBUG 2023-10-18 21:20:38,706 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/serializers/json.py first seen with mtime 1695024675.466935
DEBUG 2023-10-18 21:20:38,706 autoreload File /usr/lib/python3.8/urllib/error.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,707 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/staticfiles/checks.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:20:38,708 autoreload File /usr/lib/python3.8/string.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,708 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/hashers.py first seen with mtime 1695024674.5369344
DEBUG 2023-10-18 21:20:38,709 autoreload File /usr/lib/python3.8/wsgiref/simple_server.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,709 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/serializers/python.py first seen with mtime 1695024675.466935
DEBUG 2023-10-18 21:20:38,710 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/staticfiles/utils.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:20:38,710 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/translation.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:20:38,711 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/lexer.py first seen with mtime 1695024673.676934
DEBUG 2023-10-18 21:20:38,712 autoreload File /usr/lib/python3.8/reprlib.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,712 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/sql/query.py first seen with mtime 1695024675.5169349
DEBUG 2023-10-18 21:20:38,713 autoreload File /usr/lib/python3.8/asyncio/format_helpers.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,713 autoreload File /usr/lib/python3.8/asyncio/base_futures.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,714 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/async_checks.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:20:38,715 autoreload File /usr/lib/python3.8/functools.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,715 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/security/base.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:20:38,716 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/middleware.py first seen with mtime 1695024674.5369344
DEBUG 2023-10-18 21:20:38,716 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/migrations/operations/__init__.py first seen with mtime 1695024675.496935
DEBUG 2023-10-18 21:20:38,717 autoreload File /usr/lib/python3.8/decimal.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,717 autoreload File /usr/lib/python3.8/lib-dynload/_uuid.cpython-38-x86_64-linux-gnu.so first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,718 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/utils.py first seen with mtime 1695024675.466935
DEBUG 2023-10-18 21:20:38,719 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/html.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:20:38,719 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/formatter.py first seen with mtime 1695024673.676934
DEBUG 2023-10-18 21:20:38,720 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/messages/storage/__init__.py first seen with mtime 1695024675.0869348
DEBUG 2023-10-18 21:20:38,721 autoreload File /usr/lib/python3.8/tokenize.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,721 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/forms/__init__.py first seen with mtime 1695024675.5169349
DEBUG 2023-10-18 21:20:38,722 autoreload File /usr/lib/python3.8/concurrent/__init__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,722 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/filters/reindent.py first seen with mtime 1695024673.686934
DEBUG 2023-10-18 21:20:38,723 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/backends/sqlite3/client.py first seen with mtime 1695024675.486935
DEBUG 2023-10-18 21:20:38,723 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/fields/json.py first seen with mtime 1695024675.506935
DEBUG 2023-10-18 21:20:38,724 autoreload File /usr/lib/python3.8/urllib/response.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,725 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/files/storage/memory.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:20:38,725 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/backends.py first seen with mtime 1695024674.5269344
DEBUG 2023-10-18 21:20:38,726 autoreload File /usr/lib/python3.8/sqlite3/__init__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,726 autoreload File /usr/lib/python3.8/linecache.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,727 autoreload File /usr/lib/python3.8/asyncio/base_tasks.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,728 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/functional.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:20:38,728 autoreload File /usr/lib/python3.8/email/policy.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,730 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/manage.py first seen with mtime 1696517521.858141
DEBUG 2023-10-18 21:20:38,731 autoreload File /usr/lib/python3.8/asyncio/constants.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,732 autoreload File /usr/lib/python3.8/genericpath.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,732 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/helpers.py first seen with mtime 1695024674.1569343
DEBUG 2023-10-18 21:20:38,733 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/views/csrf.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:20:38,733 autoreload File /usr/lib/python3.8/encodings/latin_1.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,734 autoreload File /usr/lib/python3.8/collections/__init__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,734 autoreload File /usr/lib/python3.8/asyncio/runners.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,735 autoreload File /usr/lib/python3.8/asyncio/unix_events.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,736 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/tokens.py first seen with mtime 1695024673.686934
DEBUG 2023-10-18 21:20:38,736 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/servers/basehttp.py first seen with mtime 1695024675.466935
DEBUG 2023-10-18 21:20:38,737 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/encoding.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:20:38,737 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/termcolors.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:20:38,738 autoreload File /usr/lib/python3/dist-packages/zope/__init__.py first seen with mtime 1582716439.0
DEBUG 2023-10-18 21:20:38,738 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/tokens.py first seen with mtime 1695024674.5369344
DEBUG 2023-10-18 21:20:38,739 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/middleware/common.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:20:38,740 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/files/__init__.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:20:38,740 autoreload File /usr/lib/python3.8/secrets.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,741 autoreload File /usr/lib/python3.8/quopri.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,741 autoreload File /usr/lib/python3.8/stat.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,742 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/management/commands/runserver.py first seen with mtime 1695024675.466935
DEBUG 2023-10-18 21:20:38,743 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/templates.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:20:38,743 autoreload File /usr/lib/python3.8/urllib/request.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,744 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/colorama/winterm.py first seen with mtime 1695481654.6360354
DEBUG 2023-10-18 21:20:38,744 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/decorators.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:20:38,745 autoreload File /usr/lib/python3.8/selectors.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,746 autoreload File /usr/lib/python3.8/fractions.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,746 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/base.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:20:38,747 autoreload File /usr/lib/python3.8/collections/abc.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,747 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/version.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:20:38,748 autoreload File /usr/lib/python3.8/base64.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,748 autoreload File /usr/lib/python3.8/ntpath.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,749 autoreload File /usr/lib/python3.8/os.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,750 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/views/generic/list.py first seen with mtime 1695024675.586935
DEBUG 2023-10-18 21:20:38,750 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/colorama/initialise.py first seen with mtime 1695481654.6360354
DEBUG 2023-10-18 21:20:38,751 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/conf/locale/__init__.py first seen with mtime 1695024673.9369342
DEBUG 2023-10-18 21:20:38,751 autoreload File /usr/lib/python3.8/io.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,752 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/autoreload.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:20:38,753 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/forms.py first seen with mtime 1695024674.5369344
DEBUG 2023-10-18 21:20:38,753 autoreload File /usr/lib/python3.8/enum.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,754 autoreload File /usr/lib/python3.8/uuid.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,754 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/filters.py first seen with mtime 1695024674.1569343
DEBUG 2023-10-18 21:20:38,755 autoreload File /usr/lib/python3.8/struct.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,755 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/conf/__init__.py first seen with mtime 1695024673.926934
DEBUG 2023-10-18 21:20:38,756 autoreload File /usr/lib/python3.8/email/_parseaddr.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,757 autoreload File /usr/lib/python3.8/platform.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,757 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/cache/__init__.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:20:38,758 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/templatetags/i18n.py first seen with mtime 1695024675.556935
DEBUG 2023-10-18 21:20:38,758 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/urls/conf.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:20:38,759 autoreload File /usr/lib/python3.8/weakref.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,759 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/backports/zoneinfo/__init__.py first seen with mtime 1695024673.766934
DEBUG 2023-10-18 21:20:38,760 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/management/base.py first seen with mtime 1695024675.456935
DEBUG 2023-10-18 21:20:38,760 autoreload File /usr/lib/python3.8/random.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,761 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/http/multipartparser.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:20:38,762 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/asgiref/local.py first seen with mtime 1695024673.7969341
DEBUG 2023-10-18 21:20:38,774 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/blog/templates/blog first seen with mtime 1697433797.387566
DEBUG 2023-10-18 21:20:38,790 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/blog/templates/blog/all-posts.html first seen with mtime 1697229199.1767788
DEBUG 2023-10-18 21:20:38,796 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/blog/templates/blog/includes first seen with mtime 1697219356.7258515
DEBUG 2023-10-18 21:20:38,801 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/blog/templates/blog/index.html first seen with mtime 1697228562.3870802
DEBUG 2023-10-18 21:20:38,807 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/blog/templates/blog/post-detail.html first seen with mtime 1697436111.4869566
DEBUG 2023-10-18 21:20:38,813 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/blog/templates/blog/stored-posts.html first seen with mtime 1697435264.3073182
DEBUG 2023-10-18 21:20:38,834 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/blog/templates/blog/includes/post.html first seen with mtime 1697434582.834893
DEBUG 2023-10-18 21:20:38,853 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/templates/404.html first seen with mtime 1697230127.1054156
DEBUG 2023-10-18 21:20:38,856 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/templates/base.html first seen with mtime 1697435042.2095566
DEBUG 2023-10-18 21:20:40,093 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/contenttypes/migrations/__init__.py first seen with mtime 1695024674.7569346
DEBUG 2023-10-18 21:20:40,098 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/defusedxml/common.py first seen with mtime 1670062214.1037965
DEBUG 2023-10-18 21:20:40,099 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/middleware/clickjacking.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:20:40,107 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/my_first_blog/wsgi.py first seen with mtime 1696517521.9008934
DEBUG 2023-10-18 21:20:40,108 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/migrations/0004_alter_user_username_opts.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:20:40,113 autoreload File /usr/lib/python3.8/xml/parsers/expat.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:40,113 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/PIL/ExifTags.py first seen with mtime 1697391218.187638
DEBUG 2023-10-18 21:20:40,114 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/migrations/0003_logentry_add_action_flag_choices.py first seen with mtime 1695024674.3569343
DEBUG 2023-10-18 21:20:40,115 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/cffi/error.py first seen with mtime 1670062213.8437965
DEBUG 2023-10-18 21:20:40,116 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/PIL/_binary.py first seen with mtime 1697391218.187638
DEBUG 2023-10-18 21:20:40,119 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/migrations/0006_require_contenttypes_0002.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:20:40,121 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/migrations/0009_alter_user_last_name_max_length.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:20:40,122 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/migrations/0010_alter_group_name_max_length.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:20:40,123 autoreload File /usr/lib/python3.8/xml/__init__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:40,127 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/sessions/backends/db.py first seen with mtime 1695024675.2869349
DEBUG 2023-10-18 21:20:40,128 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/migrations/0007_alter_validators_add_error_messages.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:20:40,129 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/contenttypes/migrations/0002_remove_content_type_name.py first seen with mtime 1695024674.7569346
DEBUG 2023-10-18 21:20:40,130 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/migrations/0001_initial.py first seen with mtime 1695024674.3569343
DEBUG 2023-10-18 21:20:40,132 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/sessions/migrations/__init__.py first seen with mtime 1695024675.3669348
DEBUG 2023-10-18 21:20:40,142 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/PIL/TiffTags.py first seen with mtime 1697391218.197638
DEBUG 2023-10-18 21:20:40,146 autoreload File /usr/lib/python3.8/xml/etree/ElementPath.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:40,147 autoreload File /usr/lib/python3.8/__future__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:40,155 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/blog/migrations/0002_remove_post_image_name_post_image.py first seen with mtime 1697391668.7649908
DEBUG 2023-10-18 21:20:40,156 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/migrations/0005_alter_user_last_login_null.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:20:40,157 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/migrations/recorder.py first seen with mtime 1695024675.496935
DEBUG 2023-10-18 21:20:40,162 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/blog/migrations/0003_comment.py first seen with mtime 1697403611.9956186
DEBUG 2023-10-18 21:20:40,163 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/migrations/0002_alter_permission_name_max_length.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:20:40,164 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/migrations/__init__.py first seen with mtime 1695024674.3569343
DEBUG 2023-10-18 21:20:40,165 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/migrations/0003_alter_user_email_max_length.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:20:40,172 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/migrations/0011_update_proxy_permissions.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:20:40,173 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/contenttypes/migrations/0001_initial.py first seen with mtime 1695024674.7569346
DEBUG 2023-10-18 21:20:40,175 autoreload File /usr/lib/python3.8/xml/etree/__init__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:40,179 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/defusedxml/ElementTree.py first seen with mtime 1670062214.1037965
DEBUG 2023-10-18 21:20:40,187 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/cffi/__init__.py first seen with mtime 1670062213.8437965
DEBUG 2023-10-18 21:20:40,188 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/cffi/api.py first seen with mtime 1670062213.8437965
DEBUG 2023-10-18 21:20:40,192 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/migrations/executor.py first seen with mtime 1695024675.486935
DEBUG 2023-10-18 21:20:40,193 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/cffi/lock.py first seen with mtime 1670062213.8437965
DEBUG 2023-10-18 21:20:40,198 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/blog/migrations/0001_initial.py first seen with mtime 1697323123.585773
DEBUG 2023-10-18 21:20:40,200 autoreload File /usr/lib/python3.8/stringprep.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:40,202 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/migrations/0002_logentry_remove_auto_add.py first seen with mtime 1695024674.3569343
DEBUG 2023-10-18 21:20:40,205 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/PIL/_util.py first seen with mtime 1697391218.177638
DEBUG 2023-10-18 21:20:40,211 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/blog/migrations/__init__.py first seen with mtime 1696519252.6491854
DEBUG 2023-10-18 21:20:40,212 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/migrations/0001_initial.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:20:40,213 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/migrations/graph.py first seen with mtime 1695024675.486935
DEBUG 2023-10-18 21:20:40,214 autoreload File /usr/lib/python3.8/xml/parsers/__init__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:40,216 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/migrations/0008_alter_user_username_max_length.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:20:40,217 autoreload File /usr/lib/python3.8/encodings/idna.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:40,219 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/defusedxml/__init__.py first seen with mtime 1670062214.1037965
DEBUG 2023-10-18 21:20:40,221 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/sessions/migrations/0001_initial.py first seen with mtime 1695024675.3669348
DEBUG 2023-10-18 21:20:40,222 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/migrations/0012_alter_user_first_name_max_length.py first seen with mtime 1695024674.6869345
